,RecipeName,Ingredients,Diet,URL
4036,Muga Ambat Recipe,"1 cup Green Moong Sprouts,1 cup Fresh coconut - grated,6 Dry Red Chillies,1/4 teaspoon Turmeric powder (Haldi),3 tablespoon Tamarind Water,Salt - to taste,Water - as required,1 tablespoon Sunflower Oil,1 tablespoon Sunflower Oil,3 Dry Red Chillies,1 teaspoon Mustard seeds,1 Onion - thinly sliced,1 sprig Curry leaves",High Protein Vegetarian,https://www.archanaskitchen.com/muga-ambat-recipe
4038,Chakka Erissery Recipe - Kerala Style Coconut Laced Jackfruit Sabzi,"300 grams Jackfruit Ripe (Kathal) - chopped coarsely,1 cup Water,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Black pepper powder,Salt - to taste,1/2 cup Fresh coconut - grated,1 teaspoon Cumin seeds (Jeera),1/2 cup Fresh coconut - pieces,1 sprig Curry leaves,2 Dry Red Chillies,6 cloves Garlic,1 teaspoon Mustard seeds,3 teaspoon Coconut Oil",Vegetarian,https://www.archanaskitchen.com/chakka-erissery-recipe-kerala-style-coconut-laced-jackfruit-sabzi
4039,Cold Phyllo Tartlets With Cream Cheese And Dill Toppings Recipe,"15 Phyllo Tartlet Cups - homemade or store bought,Few Dill leaves - minced,5 Strawberries - chopped,85 grams Britannia Cream Cheese,2 teaspoon Sour cream,55 grams Hung Curd (Greek Yogurt),Salt - a pinch,Mint Leaves (Pudina) - for garnishing",Vegetarian,https://www.archanaskitchen.com/cold-phyllo-tartlets-with-cream-cheese-and-dill-toppings-recipe
4041,Vepampoo Kara Kuzhambu Recipe (Dried Neem Flower Gravy),"12 to 15 Pearl onions (Sambar Onions),4 to 5 cloves Garlic - finely chopped,1/4 teaspoon Turmeric powder (Haldi),3/4 tablespoon Sambar Powder,1 teaspoon Coriander Powder (Dhania),Tamarind - lemon sized,Water - as required,Salt - to taste,3 teaspoons Sesame (Gingelly) Oil,1/4 teaspoon Asafoetida (hing),1/3 teaspoon Mustard seeds,1/2 teaspoon Methi Seeds (Fenugreek Seeds),1/4 teaspoon Chana dal (Bengal Gram Dal),2 Dry Red Chillies,1 teaspoon Sesame (Gingelly) Oil,1 tablespoon Neem leaves - dry",Vegetarian,http://www.archanaskitchen.com/vepampoo-kara-kuzhambu-recipe-dried-neem-flower-gravy
4042,The Best Spicy Spaghetti Bolognese Recipe,"400 grams Del Monte Spaghetti Pasta,250 grams Beef - minced,4 Bacon - smoked,1 Onion - finely chopped,3 cloves Garlic - finely chopped,2 Carrots (Gajjar) - finely chopped,1 Fresh Red Chilli - finely chopped,2 cups Homemade tomato puree,1 cup Red wine - optional,1 teaspoon Dried oregano,1 sprig Basil leaves - roughly torn,Salt - to taste,Black pepper powder - to taste,1/4 cup Parmesan cheese - grated or powdered,Extra Virgin Olive Oil - for cooking",Non Vegeterian,http://www.archanaskitchen.com/the-best-spicy-spaghetti-bolognese-recipe
4044,Banana And Cranberry Bran Muffins Recipe,"3/4 cup Instant Oats (Oatmeal) - or oats bran,1/3 cup Milk,2 Ripe Bananas - mashed,1 teaspoon Vanilla Extract,1/2 cup Whole Wheat Flour - or all purpose flour,1 teaspoon Baking powder,1/2 teaspoon Baking soda,1/2 teaspoon Cinnamon Powder (Dalchini) - (optional),1/4 cup Cranberries - (dried) chopped,1/4 teaspoon Salt,1 tablespoon Butter (unsalted) - melted,1 tablespoon Honey,1 tablespoon Maple syrup",Diabetic Friendly,http://www.archanaskitchen.com/banana-and-cranberry-bran-muffins-recipe
4045,Tandoori Chickpea & Cauliflower Curry Recipe (Vegan Curry),"1 Cauliflower (gobi) - cut into florets,1 cup Kabuli Chana (White Chickpeas) - boiled,2 cups Homemade tomato puree,2 cloves Garlic,2 teaspoons Fennel seeds (Saunf) - roasted,1 teaspoon Turmeric powder (Haldi),1 teaspoon Kashmiri Red Chilli Powder,1 teaspoon Garam masala powder,1/2 teaspoon Chaat Masala Powder,Salt - to taste,3 sprig Mint Leaves (Pudina) - finely chopped,1 or 2 Coal - pieces of coal for smoking,Sunflower Oil - for cooking",Vegan,http://www.archanaskitchen.com/tandoori-chickpea-cauliflower-curry-in-tomato-curry-vegan-curry-recipe
4048,Oats Yogurt Parfait With Fruits Recipe,"3 tablespoons Hung Curd (Greek Yogurt),1-1/2 tablespoons Instant Oats (Oatmeal) - Instant,1/2 teaspoon Vanilla Extract,1/2 tablespoon Honey - adjustable,1/4 cup Water,1-1/2 tablespoon Wheat Flakes (Cereal),Fresh fruits - of preference",Vegetarian,http://www.archanaskitchen.com/oats-yogurt-parfait-with-fruits-recipe
4049,Indo Japanese Rice Cakes Recipe,"1 cup Cooked rice,1 Yellow Bell Pepper (Capsicum) - finely chopped,1 Onion - finely chopped,Salt - to taste,1 teaspoon Black pepper powder,1 teaspoon Soy sauce,2 tablespoons All Purpose Flour (Maida),2 tablespoons Corn flour,1 teaspoon Sunflower Oil,1 tablespoon Corn flour,1 tablespoon Brown Sugar (Demerara Sugar),2 tablespoons Soy sauce,2 tablespoons Water,1 Green Chilli - finely chopped",Vegetarian,https://www.archanaskitchen.com/indo-japanese-rice-cakes-recipe
4050,Cauliflower Rice and Lentil Curry Recipe,"1 Cauliflower (gobi) - cleaned,50 grams Tofu - crumbled/grated,1 teaspoon Sunflower Oil,1/2 teaspoon Mustard seeds,1/2 teaspoon Cumin seeds (Jeera),1 inch Cinnamon Stick (Dalchini),1/4 teaspoon Turmeric powder (Haldi),1 sprig Curry leaves,1 tablespoon Coriander (Dhania) Leaves - chopped,1/2 cup Masoor Dal (Whole) - cooked to hold the grain,1-1/2 cups Coconut milk,1-1/2 tablespoons Curry powder,1 Onion - finely chopped,300 grams Tomatoes - pureed,2 teaspoons Ginger Garlic Paste,1/2 teaspoon Garam masala powder,1 teaspoon Red Chilli powder,1/2 Turmeric powder (Haldi),Salt - to taste,2 tablespoons Sunflower Oil,2 tablespoons Coriander (Dhania) Leaves - chopped",Vegetarian,https://www.archanaskitchen.com/cauliflower-rice-and-lentil-curry-recipe
4051,Healthy Vegetable Paratha Rolls Recipe,"4 Tawa Paratha,1 Onion - sliced,2 cups Cabbage (Patta Gobi/ Muttaikose) - thinly sliced,1 cup Carrot (Gajjar) - shredded,1/2 cup Green peas (Matar),3/4 cup Potatoes (Aloo) - boiled and mashed,1/2 Green Bell Pepper (Capsicum) - thinly sliced,1 cup Tomato - chopped,1 inch Ginger - finely shredded,1 Green Chilli - finely chopped,2 sprig Coriander (Dhania) Leaves - chopped,2 tablespoons Sunflower Oil,1 teaspoon Cumin seeds (Jeera),1 teaspoon Salt,1/2 teaspoon Garam masala powder",Vegetarian,https://www.archanaskitchen.com/healthy-vegetable-paratha-rolls-recipe
4052,Vegetarian Malai Kebab Recipe,"1 cup Paneer (Homemade Cottage Cheese) - grated,1 Potato (Aloo) - boiled and grated,1/2 cup Milk Powder,1 inch Ginger - finely chopped,1 Green Chilli - finely chopped (adjustable),1 Onion - finely chopped,1 Garam masala powder,1 Chaat Masala Powder,3 Coriander (Dhania) Leaves - finely chopped,1 Rice flour - rice powder,Salt - to taste,Sunflower Oil - as required",Vegetarian,http://www.archanaskitchen.com/vegetarian-malai-kebab-recipe
4054,Persian Eggplant Stew Recipe (Khoresht Bademjan),"1 Brinjal (Baingan / Eggplant),2 Onion - finely chopped,2 Tomatoes - chopped,6 cloves Garlic - minced,1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Red Chilli powder,1/2 teaspoon Cumin powder (Jeera),1/2 teaspoon Cinnamon Powder (Dalchini),1/2 teaspoon Black pepper powder,1/2 cup Water,2 tablespoon Sunflower Oil,Salt - to taste",Vegetarian,http://www.archanaskitchen.com/persian-eggplant-stew-recipe-khoresht-bademjan
4055,Labongo Latika Recipe,"1/2 kg All Purpose Flour (Maida) - Ghee / Refined oil - for deep frying Baking soda- Â½ tea spoon Cloves- 10/12,Ghee - as required (for deep frying),1/2 teaspoon Baking soda,10 Cloves (Laung),1 tablespoon Pistachios - for garnishing (chopped),200 grams Khoya (Mawa),1 tablespoon Raisins,2 tablespoons Cashew nuts - chopped,1 tablespoon Pistachios - chopped,1/2 kg Sugar,1/2 liter Water,3 Cardamom (Elaichi) Pods/Seeds,3 Cloves (Laung),1 inch Cinnamon Stick (Dalchini),Saffron strands - few",Vegetarian,https://www.archanaskitchen.com/labongo-latika-recipe
4056,Moong Dal Ladoo Recipe,"1 cup Yellow Moong Dal (Split),1 cup Caster Sugar,1/3 cup Ghee,1 teaspoon Cardamom Powder (Elaichi),Whole cashews - as required,Badam (Almond) - as required,Pistachios - as required",Vegetarian,http://www.archanaskitchen.com/moong-dal-ladoo-recipe
4057,Adzuki Bean Paste Recipe (Red Bean Paste Recipe),"1 cup Black beans,2 tablespoons Sesame (Gingelly) Oil,1 teaspoon Soy sauce,2 teaspoons Vinegar,1 tablespoon Sugar,Salt - to taste",Vegetarian,http://www.archanaskitchen.com/adzuki-bean-paste-recipe-red-bean-paste-recipe
4058,Paneer Pav Bhaji Recipe - Wholesome Weeknight Dinner,"2 tablespoons Butter,1 Onion - finely chopped,4 cloves Garlic - finely chopped,1 Green Bell Pepper (Capsicum) - finely chopped,1/2 cup Homemade tomato puree,4 Potatoes (Aloo) - peeled and diced,1/2 cup Cauliflower (gobi),2 Carrots (Gajjar) - finely chopped,2 teaspoons Pav bhaji masala,1 tablespoon Chaat Masala Powder,1 cup Paneer (Homemade Cottage Cheese) - grated,1 Lemon - juice,Salt - to taste,12 Pav buns - (ham burger buns could be substituted),Butter - for toasting,Coriander (Dhania) Leaves - small bunch finely chopped,1 Onions - finely chopped for serving,1 Lemon - juice extracted",High Protein Vegetarian,https://www.archanaskitchen.com/paneer-pav-bhaji-recipe-delicious-indian-street-food-dinner
4059,Andhra Style Beetroot Vepudu Recipe (Stir Fried Beetroot),"3 Beetroot,2 tablespoon Sunflower Oil,1 tablespoon Chana dal (Bengal Gram Dal),1 tablespoon White Urad Dal (Split),1/2 teaspoon Cumin seeds (Jeera),Salt - to taste,1 sprig Curry leaves,1 Dry Red Chilli",Vegetarian,http://www.archanaskitchen.com/andhra-style-beetroot-vepudu-recipe-stir-fried-beetroot
4060,Iyengar Style Whole Wheat & Oats Khara Biscuit Recipe (Savory Cookie Recipe),"1 cup Whole Wheat Flour,1/2 cup Instant Oats (Oatmeal),1/4 cup Butter - finely chopped,1 teaspoon Salt,1/4 cup Sugar,2 sprig Coriander (Dhania) Leaves - chopped,2 sprig Curry leaves - chopped,1/2 teaspoon Whole Black Pepper Corns - coarsely pounded,1 Green Chilli - finely chopped,2 tablespoons Milk",Vegetarian,https://www.archanaskitchen.com/iyengar-style-whole-wheat-and-oats-khara-biscuit-recipe-savory-cookie-recipe
4062,Eggless Date & Walnut Oatmeal Cake Recipe,"1-1/4 cups All Purpose Flour (Maida),1-1/2 teaspoon Baking powder,1/4 teaspoon Salt,1/2 cup Brown Sugar (Demerara Sugar),1/2 cup Nutralite Classic Spread,3/4 cup Rolled Oats,1 cup Hot water,1 cup Dates - pitted,1 cup Walnuts - chopped,1 tablespoon Flax seed powder (flax meal),3 tablespoons Chilled water",Vegetarian,https://www.archanaskitchen.com/date-walnut-oatmeal-cake-recipe-with-eggless-option
4063,Muesli Pumpkin Bread Recipe,"1/2 cups All Purpose Flour (Maida),1/2 cup Whole Wheat Flour,1/2 cup Muesli,1/2 cup Instant Oats (Oatmeal),1 teaspoon Baking powder,1 teaspoon Cinnamon Powder (Dalchini),1 teaspoon Dry ginger powder,2 teaspoons Cinnamon Powder (Dalchini),1/2 teaspoon Salt,1/2 cup Kaddu (Parangikai/ Pumpkin) - shredded,1/2 cup Jaggery,1/4 cup Extra Virgin Olive Oil,2 Whole Eggs,1/2 cup Milk,1 teaspoon Vanilla Extract",Eggetarian,https://www.archanaskitchen.com/muesli-pumpkin-bread-recipe
4064,Baby Corn & Tomato Masala Bath-Rice Spiced With Pav Bhaji Masala,"1-1/2 cups Baby corn - sliced,1 tablespoon Sunflower Oil,1 teaspoon Cumin seeds (Jeera),1 inch Ginger - finely chopped,4 cloves Garlic - finely chopped,1 Onion - finely chopped,1 Tomato - finely chopped,1 tablespoon Pav bhaji masala,2 teaspoons Garam masala powder,2 teaspoons Cumin powder (Jeera),Salt - to taste,1-1/2 cups Cooked rice - cooled completely,1 tablespoon Lemon juice,1/4 cup Coriander (Dhania) Leaves - finely chopped",Vegetarian,http://www.archanaskitchen.com/baby-corn-and-tomato-mixed-rice-recipe
4065,Raab Recipe - Immunity Building Home Remedy Made From Millet Flour,"2 tablespoons Bajra Flour ( Pearl Millet),1 tablespoons Whole Wheat Flour,1/4 teaspoon Dry ginger powder - or freshlyÂ groundÂ ginger,1/4 cup Jaggery - crumbled,2 teaspoons Ghee,1/2 teaspoon Ajwain (Carom seeds) - or cumin seeds,1 teaspoon Whole Black Peppercorns - pounded",Vegetarian,http://www.archanaskitchen.com/raab-recipe-a-healthy-drink-made-from-millet-flour
4066,Prawn Ghee Pepper Masala Recipe With Garlic,"300 grams Prawns - cleaned & de-veined,1 tablespoon Ghee,2 sprig Curry leaves,1 tablespoon Garlic - finely chopped,1 teaspoon Whole Black Peppercorns - crushed in a mortar and pestle,1 Onion - thinly sliced,1 teaspoon Dabur Homemade Tamarind Paste,1/2 teaspoon Jaggery,2 Dry Red Chillies,1 teaspoon Whole Black Peppercorns,1 teaspoon Cumin seeds (Jeera),1 teaspoon Fennel seeds (Saunf),1 Star anise,2 sprig Curry leaves",Non Vegeterian,http://www.archanaskitchen.com/south-indian-pepper-garlic-prawns-recipe
4067,Ada Pradhaman Recipe - Kerala Style Rice Ada Pudding With Jaggery & Coconut Milk,"1 cup Rice ada,1 cup Jaggery - grated,1/2 cup Water,1 cup Coconut milk - thick (1st extract),1-1/2 cups Coconut milk - (2nd & 3rd extract),5 Cashew nuts,7 Raisins,2 teaspoons Fresh coconut - slices,1/2 teaspoon Cardamom Powder (Elaichi),Ghee - as required",Vegetarian,https://www.archanaskitchen.com/ada-pradhaman-recipe-kerala-style-rice-flake-pudding-with-jaggery-coconut-milk
4068,"Creamy Cabbage, Sweet Corn Cole Slaw with Hung Curd Recipe","1 cup Cabbage (Patta Gobi/ Muttaikose) - shredded,1/2 cup Sweet corn,3 sprig Spring Onion Greens,1/2 cup Hung Curd (Greek Yogurt),1 teaspoon Black pepper powder,1 teaspoon Dried oregano,1 teaspoon Red Chilli flakes,Salt - to taste",Vegetarian,https://www.archanaskitchen.com/creamy-cabbage-sweet-corn-cole-slaw-with-hung-curd-recipe
4069,Mamsaam Chops Recipe (Lamb Chops in Black Pepper Gravy),"500 grams Lamb - lamb chops,1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Red Chilli powder,Salt - to taste,Sunflower Oil - as required,2 tablespoons Ghee,3 Cloves (Laung),2 Cardamom (Elaichi) Pods/Seeds,1 inch Cinnamon Stick (Dalchini),1 Onion - finely chopped,1 teaspoon Coriander Powder (Dhania),1 tablespoon Whole Black Peppercorns - roughy pounded,1 inch Ginger,12 cloves Garlic,2 Green Chillies,4 Dry Red Chillies",Non Vegeterian,http://www.archanaskitchen.com/mamsaam-chops-recipe-lamb-chops-in-black-pepper-gravy
4070,Karnataka Style Kadle Kaalu Saru Recipe (Black Chickpea Curry Recipe),"1 cup Kala Chana (Brown Chickpeas),1 teaspoon Jaggery,2 tablespoon Sambar Powder,1 tablespoon Red Chilli powder,Salt - to taste,2 sprig Coriander (Dhania) Leaves - finely chopped,1 Onions - chopped,4 cloves Garlic - finely chopped,2 sprig Curry leaves,1/2 cup Fresh coconut - grated,2 Tomatoes - boiled,1 Onion - chopped,1 teaspoon Mustard seeds,1/2 teaspoon Cumin seeds (Jeera),2 sprig Curry leaves",High Protein Vegetarian,http://www.archanaskitchen.com/karnatak-style-kadle-kaalu-saru-recipe-black-chickpea-curry
4072,Satsaagi Recipe - Sindhi Seven Vegetable Sabzi No Onion No Garlic,"2 Carrot (Gajjar) - diced,10 Green beans (French Beans) - cut into 1 inch,10 Colocasia root (Arbi) - small ones,1/4 cup Green peas (Matar),2 Potatoes (Aloo) - diced,1/3 cup Bottle gourd (lauki) - diced,1/4 cup Green Bell Pepper (Capsicum) - diced,Sunflower Oil - to fry,1 tablespoon Ghee,1/2 teaspoon Cumin seeds (Jeera),1 Asafoetida (hing) - a pinch,2 Green Chillies - slit,2 teaspoons Ginger - finely chopped,1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Red Chilli powder,1 teaspoon Cumin powder (Jeera),1 teaspoon Amchur (Dry Mango Powder),1 teaspoon Garam masala powder,1 teaspoon Coriander (Dhania) Leaves,1/4 cup Homemade tomato puree,2 sprig Coriander (Dhania) Leaves - finely chopped,2 sprig Mint Leaves (Pudina) - finely chopped",Vegetarian,http://www.archanaskitchen.com/satsaagi-recipe-sindhi-seven-vegetable-sabzi-no-onion-no-garlic
4073,Baked Eggplant Stuffed with Red Lentil Hummus Recipe,"2 Brinjal (Baingan / Eggplant) - cut into three long slices,Salt and Pepper - to taste,Extra Virgin Olive Oil - for cooking,1/2 cup Parmesan cheese,Mint Leaves (Pudina) - for garnish,2 Carrot (Gajjar) - finely chopped,1/2 cup Masoor Dal (Whole) - soaked for 2 hours,4 cloves Garlic,1 teaspoon Cumin seeds (Jeera),1 Lemon - juice from it,Salt - to taste,5 tablespoons Extra Virgin Olive Oil,1 Onion - finely chopped,2 cloves Garlic - finely chopped,1 tablespoon Butter,10 Walnuts,10 Badam (Almond),1 teaspoon Red Chilli flakes,2 teaspoons Dried oregano,1-1/2 teaspoon Paprika powder,1 teaspoon Sugar,Salt - to taste,1 cup Hung Curd (Greek Yogurt),4 cloves Garlic - minced,1 Lemon juice",Vegetarian,https://www.archanaskitchen.com/baked-eggplant-stuffed-with-red-lentil-hummus-recipe
4074,Lebanese Style Riz B Haleeb Recipe - Rice Pudding With Pistachios,"1/2 cup Rice - soaked for 1-2 hours,4 cups Milk - and more to mix cornflour,3 tablespoons Sugar - (adjust to taste),2 tablespoons Corn flour,2 teaspoons Orange blossom water,10 Pistachios - and more to garnish",Vegetarian,https://www.archanaskitchen.com/lebanese-style-riz-b-haleeb-recipe-rice-pudding-with-pistachios
4076,Homemade Macaroni And Cheese Recipe,"1-1/2 cups Milk - whole milk,1 tablespoon Butter (unsalted),2 teaspoons Whole Wheat Flour,1 teaspoon Salt,2 cups Elbow Pasta,1/4 cup Cheddar cheese - extra sharp,Salt - to cook pasta,Salt - to cook pasta",Vegetarian,https://www.archanaskitchen.com/homemade-macaroni-and-cheese-recipe
4078,Ragi Or Finger Millet Powder/ Malt Recipe for Babies 6 Months & Above,1 cup Sprouted Ragi,Vegetarian,https://www.archanaskitchen.com/ragi-or-finger-millet-powder-malt-recipe-for-babies-7-months-above
4079,Sri Lankan Style Fried Egg Curry Recipe,"4 Whole Egg - boiled,1 sprig Curry leaves,2 Onion - sliced,2 Tomatoes - chopped,1 inch Ginger - chopped,4 cloves Garlic - chopped,1 inch Cinnamon Stick (Dalchini),3 Cloves (Laung),1 Cardamom (Elaichi) Pods/Seeds,2 teaspoon Red Chilli flakes,1 teaspoon Fennel seeds (Saunf),2 teaspoon Coriander Powder (Dhania),1 teaspoon Garam masala powder,1 cup Coconut milk,Salt - to taste",Eggetarian,https://www.archanaskitchen.com/srilankan-style-fried-egg-curry-recipe
4081,Pull Apart Mini Pizza Boats Recipe,"2-1/4 teaspoon Active dry yeast,2 teaspoon Sugar,1 cup Lukewarm Water,2-1/2 cups Whole Wheat Flour - (adjust),1 teaspoon Salt,1/2 teaspoon Italian seasoning,3 tablespoons Extra Virgin Olive Oil,6 Tomatoes,1 Onion,2 Pickled Jalapenos - or green chillies,2 cloves Garlic,2 cups Homemade tomato puree,Salt - to taste,Sugar - to taste (I used 1 teaspoon),1/2 teaspoon Dried oregano,1/2 teaspoon Italian seasoning,1/4 cup Green Bell Pepper (Capsicum) - chopped (or same quantity of onions and tomatoes),1/2 cup Button mushrooms - finely chopped,2 Green Chillies - finely chopped,1 clove Garlic - finely chopped or minced,1/4 teaspoon Dried oregano,1/2 teaspoon Red Bell pepper (Capsicum),Salt - to taste,2 teaspoons Extra Virgin Olive Oil,1/2 cup Mozzarella cheese - grated",Vegetarian,https://www.archanaskitchen.com/pull-apart-mini-pizza-boats-recipe
4082,Roasted Beet & Walnut Dip Recipe,"2 Beetroot - peeled,1 clove Garlic,2 Spring Onion (Bulb & Greens) - finely chopped,1 tablespoon Extra Virgin Olive Oil,1 teaspoon Whole Black Peppercorns,1/2 cup Walnuts - chopped,1/2 teaspoon Cumin powder (Jeera),Salt - to taste,1 Lemon juice,2 sprig Coriander (Dhania) Leaves",Vegetarian,https://www.archanaskitchen.com/roasted-beet-and-walnut-dip-recipe
4083,Peanut Saffron Barfi Recipe,"1 cup Raw Peanuts (Moongphali) - unsalted,1 cup Sugar,1/2 cup Milk Powder - optional,1/8 teaspoon Saffron strands,Yellow food colour - A pinch (optional),1/2 teaspoon Butter - clarified,2 tablespoons Milk - lukewarm,5 Cardamom (Elaichi) Pods/Seeds,1 tablespoons Pistachios - chopped",Vegetarian,https://www.archanaskitchen.com/peanut-kesar-burfi-recipe
4084,South Indian Case Tiger Joint Recipe (Plantine's Lotus Past Surrey),"2 Raw Banana - cut into cubes,5 Shallots - sliced,2 Tomatoes - roughly chopped,1 tablespoon Tamarind Paste - (adjust),2 teaspoon Sambar Powder,1 teaspoon Jaggery - powdered,1/2 teaspoon Methi Seeds (Fenugreek Seeds),1 teaspoon Mustard seeds,1/4 teaspoon Asafoetida (hing),1 sprig Curry leaves,2 Dry Red Chillies,2 teaspoons Sesame (Gingelly) Oil,2 teaspoons Chana dal (Bengal Gram Dal),1 teaspoon Cumin seeds (Jeera),1 teaspoon Fennel seeds (Saunf),3 tablespoons Fresh coconut - grated",Diabetic Friendly,https://www.archanaskitchen.com/south-indian-vazhakkai-puli-kootu-recipe-plantain-in-tamarind-based-curry
